Customer_ID,Customer_Country_Name,Customer_Gender,Customer_Age
14762,United Kingdom,Female,45.0
14763,United Kingdom,female,45.0
14764,United Kingdom,male,53.0
14765,United Kingdom,male,85.0
14766,United Kingdom,female,40.0
14767,United Kingdom,male,26.0
14768,United Kingdom,male,84.0
14769,United Kingdom,female,78.0
14770,United Kingdom,nan,32.0
14771,United Kingdom,female,19.0
14772,United Kingdom,male,76.0
14773,United Kingdom,male,43.0
14774,United Kingdom,female,37.0
14775,United Kingdom,female,37.0
14776,United Kingdom,female,49.0
14777,United Kingdom,MALE,61.0
14778,United Kingdom,female,53.0
14779,United Kingdom,female,47.0
14780,United Kingdom,nan,43.0
14781,United Kingdom,male,32.0
14782,United Kingdom,female,49.0
14783,United Kingdom,male,67.0
14784,United Kingdom,female,83.0
14785,United Kingdom,female,37.0
14786,United Kingdom,male,17.0
14787,United Kingdom,male,58.0
14788,United Kingdom,female,52.0
14789,United Kingdom,male,53.0
14790,United Kingdom,male,63.0
14791,United Kingdom,male,65.0
14792,United Kingdom,male,48.0
14793,United Kingdom,male,23.0
14794,United Kingdom,female,14.0
14795,United Kingdom,female,59.0
14796,United Kingdom,female,68.0
14797,United Kingdom,male,54.0
14798,United Kingdom,female,35.0
14799,United Kingdom,male,37.0
14800,United Kingdom,male,38.0
14801,United Kingdom,male,16.0
14802,United Kingdom,male,38.0
14803,United Kingdom,male,36.0
14804,United Kingdom,male,47.0
14805,United Kingdom,nan,93.0
14806,United Kingdom,male,14.0
14807,United Kingdom,female,56.0
14808,United Kingdom,male,30.0
14809,United Kingdom,male,47.0
14810,United Kingdom,male,49.0
14811,United Kingdom,female,55.0
14812,United Kingdom,male,53.0
14813,United Kingdom,female,38.0
14814,United Kingdom,female,43.0
14815,United Kingdom,male,47.0
14816,United Kingdom,male,48.0
14817,United Kingdom,female,49.0
14818,United Kingdom,female,61.0
14819,United Kingdom,male,74.0
14820,United Kingdom,female,44.0
14821,United Kingdom,female,69.0
14822,United Kingdom,male,15.0
14823,United Kingdom,male,30.0
14824,United Kingdom,male,93.0
14825,United Kingdom,male,47.0
14826,United Kingdom,male,24.0
14827,United Kingdom,male,46.0
14828,United Kingdom,male,39.0
14829,United Kingdom,male,17.0
14830,United Kingdom,female,22.0
14831,United Kingdom,female,51.0
14832,United Kingdom,female,22.0
14833,United Kingdom,male,25.0
14834,United Kingdom,male,21.0
14835,United Kingdom,female,37.0
14836,United Kingdom,male,56.0
14837,United Kingdom,male,44.0
14838,United Kingdom,female,71.0
14839,United Kingdom,male,35.0
14840,United Kingdom,male,44.0
14841,United Kingdom,male,70.0
14842,United Kingdom,male,46.0
14843,United Kingdom,male,42.0
14844,United Kingdom,female,40.0
14845,United Kingdom,male,59.0
14846,United Kingdom,female,18.0
14847,United Kingdom,male,34.0
14848,United Kingdom,female,40.0
14849,United Kingdom,male,22.0
14850,United Kingdom,female,33.0
14851,United Kingdom,nan,47.0
14852,United Kingdom,male,39.0
14853,United Kingdom,male,46.0
14854,United Kingdom,male,39.0
14855,United Kingdom,female,58.0
14856,United Kingdom,female,29.0
14857,United Kingdom,male,69.0
14858,United Kingdom,female,64.0
14859,United Kingdom,male,49.0
14860,United Kingdom,female,30.0
14861,United Kingdom,male,65.0
14862,United Kingdom,male,85.0
14863,United Kingdom,female,40.0
14864,United Kingdom,female,35.0
14865,United Kingdom,female,26.0
14866,United Kingdom,male,60.0
14867,United Kingdom,nan,27.0
14868,United Kingdom,male,9.0
14869,United Kingdom,nan,35.0
14870,United Kingdom,female,22.0
14871,United Kingdom,female,38.0
14872,United Kingdom,female,24.0
14873,United Kingdom,male,35.0
14874,United Kingdom,male,
14875,United Kingdom,male,19.0
14876,United Kingdom,male,37.0
14877,United Kingdom,male,31.0
14878,United Kingdom,nan,55.0
14879,United Kingdom,female,29.0
14880,United Kingdom,male,25.0
14881,United Kingdom,nan,58.0
14882,United Kingdom,female,72.0
14883,United Kingdom,female,36.0
14884,United Kingdom,male,75.0
14885,United Kingdom,female,37.0
14886,United Kingdom,female,40.0
14887,United Kingdom,female,72.0
14888,United Kingdom,female,30.0
14889,United Kingdom,male,57.0
14890,United Kingdom,female,91.0
14891,United Kingdom,female,92.0
14892,United Kingdom,female,52.0
14893,United Kingdom,female,51.0
14894,United Kingdom,female,55.0
14895,United Kingdom,female,72.0
14896,United Kingdom,nan,56.0
14897,United Kingdom,male,62.0
14898,United Kingdom,male,53.0
14899,United Kingdom,female,34.0
14900,United Kingdom,female,54.0
14901,United Kingdom,male,28.0
14902,United Kingdom,male,40.0
14903,United Kingdom,female,47.0
14904,United Kingdom,male,37.0
14905,United Kingdom,male,16.0
14906,United Kingdom,male,69.0
14907,United Kingdom,male,88.0
14908,United Kingdom,male,26.0
14909,United Kingdom,male,51.0
14910,United Kingdom,male,44.0
14911,EIRE,female,51.0
14912,Italy,male,62.0
14913,United Kingdom,female,33.0
14914,United Kingdom,female,28.0
14915,United Kingdom,female,39.0
14916,United Kingdom,female,55.0
14917,United Kingdom,male,57.0
14918,United Kingdom,male,61.0
14919,United Kingdom,male,42.0
14920,United Kingdom,male,71.0
14921,United Kingdom,female,43.0
14922,United Kingdom,Female,52.0
14923,United Kingdom,male,80.0
14924,United Kingdom,female,42.0
14925,United Kingdom,male,30.0
14926,United Kingdom,female,34.0
14927,United Kingdom,male,31.0
14928,United Kingdom,female,19.0
14929,United Kingdom,female,48.0
14930,Channel Islands,female,44.0
14931,Channel Islands,male,44.0
14932,Channel Islands,female,66.0
14933,Channel Islands,male,38.0
14934,Channel Islands,male,31.0
14935,Channel Islands,male,34.0
14936,Channel Islands,male,20.0
14937,Channel Islands,nan,73.0
14938,Channel Islands,MALE,56.0
14939,Channel Islands,male,40.0
14940,United Kingdom,male,45.0
14941,United Kingdom,female,47.0
14942,United Kingdom,male,59.0
14943,United Kingdom,male,47.0
14944,United Kingdom,male,67.0
14945,United Kingdom,female,31.0
14946,United Kingdom,female,57.0
14947,United Kingdom,nan,34.0
14948,United Kingdom,female,81.0
14949,United Kingdom,female,83.0
14950,United Kingdom,female,45.0
14951,United Kingdom,female,69.0
14952,United Kingdom,male,40.0
14953,United Kingdom,male,30.0
14954,United Kingdom,male,21.0
14955,United Kingdom,male,39.0
14956,United Kingdom,female,49.0
14957,United Kingdom,male,33.0
14958,United Kingdom,female,27.0
14959,United Kingdom,male,62.0
14960,United Kingdom,male,36.0
14961,United Kingdom,female,30.0
14962,United Kingdom,female,69.0
14963,United Kingdom,male,17.0
14964,United Kingdom,male,24.0
14965,United Kingdom,female,46.0
14966,United Kingdom,female,62.0
14967,United Kingdom,male,57.0
14968,United Kingdom,female,39.0
14969,United Kingdom,female,62.0
14970,United Kingdom,male,62.0
14971,United Kingdom,female,50.0
14972,United Kingdom,male,35.0
14973,United Kingdom,female,41.0
14974,United Kingdom,female,61.0
14975,United Kingdom,female,87.0
14976,United Kingdom,female,43.0
14977,United Kingdom,nan,9.0
14978,Germany,male,18.0
14979,United Kingdom,female,67.0
14980,United Kingdom,male,75.0
14981,United Kingdom,male,85.0
14982,United Kingdom,female,61.0
14983,United Kingdom,male,74.0
14984,United Kingdom,female,45.0
14985,United Kingdom,female,93.0
14986,United Kingdom,female,54.0
14987,United Kingdom,male,19.0
14988,United Kingdom,male,16.0
14989,United Kingdom,female,40.0
14990,United Kingdom,male,86.0
14991,United Kingdom,female,27.0
14992,United Kingdom,male,37.0
14993,United Kingdom,male,24.0
14994,United Kingdom,female,76.0
14995,United Kingdom,female,83.0
14996,United Kingdom,male,42.0
14997,United Kingdom,male,50.0
14998,United Kingdom,male,48.0
14999,United Kingdom,male,47.0
15000,United Kingdom,male,29.0
15001,United Kingdom,male,54.0
15002,United Kingdom,male,61.0
15003,United Kingdom,male,14.0
15004,United Kingdom,male,50.0
15005,United Kingdom,female,
15006,United Kingdom,male,62.0
15007,United Kingdom,female,13.0
15008,United Kingdom,male,56.0
15009,United Kingdom,male,60.0
15010,United Kingdom,male,30.0
15011,United Kingdom,female,22.0
15012,United Kingdom,female,43.0
15013,United Kingdom,female,35.0
15014,United Kingdom,male,34.0
15015,United Kingdom,female,62.0
15016,United Kingdom,male,74.0
15017,United Kingdom,female,78.0
15018,United Kingdom,male,38.0
15019,United Kingdom,female,43.0
15020,United Kingdom,female,36.0
15021,United Kingdom,male,39.0
15022,United Kingdom,female,103.0
15023,United Kingdom,male,57.0
15024,United Kingdom,female,38.0
15025,United Kingdom,male,60.0
15026,United Kingdom,female,49.0
15027,United Kingdom,female,58.0
15028,United Kingdom,Female,83.0
15029,United Kingdom,male,36.0
15030,United Kingdom,female,53.0
15031,United Kingdom,female,59.0
15032,United Kingdom,female,14.0
15033,United Kingdom,male,77.0
15034,United Kingdom,male,48.0
15035,United Kingdom,male,47.0
15036,United Kingdom,MALE,40.0
15037,United Kingdom,male,73.0
15038,United Kingdom,male,58.0
15039,United Kingdom,male,36.0
15040,United Kingdom,male,26.0
15041,United Kingdom,female,23.0
15042,United Kingdom,male,54.0
15043,United Kingdom,male,70.0
15044,United Kingdom,male,25.0
15045,United Kingdom,male,55.0
15046,United Kingdom,female,72.0
15047,United Kingdom,female,46.0
15048,United Kingdom,female,39.0
15049,United Kingdom,female,36.0
15050,United Kingdom,female,58.0
15051,United Kingdom,male,49.0
15052,United Kingdom,male,33.0
15053,United Kingdom,male,24.0
15054,United Kingdom,male,21.0
15055,United Kingdom,female,55.0
15056,United Kingdom,male,60.0
15057,United Kingdom,male,32.0
15058,United Kingdom,male,44.0
15059,United Kingdom,female,38.0
15060,United Kingdom,female,77.0
15061,United Kingdom,female,57.0
15062,United Kingdom,female,83.0
15063,United Kingdom,male,62.0
15064,United Kingdom,male,67.0
15065,United Kingdom,male,20.0
15066,United Kingdom,female,80.0
15067,United Kingdom,male,51.0
15068,United Kingdom,male,55.0
15069,United Kingdom,female,31.0
15070,United Kingdom,male,54.0
15071,United Kingdom,male,48.0
15072,United Kingdom,female,67.0
15073,United Kingdom,male,39.0
15074,United Kingdom,female,97.0
15075,United Kingdom,female,31.0
15076,United Kingdom,male,92.0
15077,United Kingdom,nan,96.0
15078,United Kingdom,male,28.0
15079,United Kingdom,female,40.0
15080,United Kingdom,female,31.0
15081,United Kingdom,MALE,81.0
15082,United Kingdom,male,42.0
15083,United Kingdom,female,25.0
15084,United Kingdom,male,51.0
15085,United Kingdom,male,13.0
15086,United Kingdom,male,36.0
15087,United Kingdom,female,63.0
15088,United Kingdom,male,86.0
15089,United Kingdom,male,59.0
15090,United Kingdom,female,69.0
15091,United Kingdom,female,59.0
15092,United Kingdom,female,33.0
15093,United Kingdom,male,28.0
15094,United Kingdom,female,24.0
15095,United Kingdom,male,57.0
15096,United Kingdom,female,40.0
15097,United Kingdom,male,44.0
15098,United Kingdom,male,35.0
15099,United Kingdom,nan,13.0
15100,United Kingdom,female,35.0
15101,United Kingdom,male,24.0
15102,United Kingdom,male,51.0
15103,United Kingdom,male,77.0
15104,United Kingdom,female,67.0
15105,United Kingdom,female,117.0
15106,United Kingdom,male,26.0
15107,United Kingdom,male,70.0
15108,European Community,female,65.0
15109,United Kingdom,male,66.0
15110,United Kingdom,male,21.0
15111,United Kingdom,male,81.0
15112,United Kingdom,female,28.0
15113,United Kingdom,female,70.0
15114,United Kingdom,nan,68.0
15115,United Kingdom,female,98.0
15116,United Kingdom,male,49.0
15117,United Kingdom,male,50.0
15118,United Kingdom,other,77.0
15119,United Kingdom,female,51.0
15120,United Kingdom,male,46.0
15121,United Kingdom,male,29.0
15122,United Kingdom,female,40.0
15123,United Kingdom,male,55.0
15124,United Kingdom,female,54.0
15125,United Kingdom,male,28.0
15126,United Kingdom,female,83.0
15127,United Kingdom,female,28.0
15128,United Kingdom,female,77.0
15129,United Kingdom,male,49.0
15130,United Kingdom,female,89.0
15131,United Kingdom,male,46.0
15132,United Kingdom,female,91.0
15133,United Kingdom,female,21.0
15134,United Kingdom,Female,23.0
15135,United Kingdom,male,70.0
15136,United Kingdom,Female,28.0
15137,United Kingdom,male,60.0
15138,United Kingdom,male,43.0
15139,United Kingdom,male,82.0
15140,United Kingdom,female,32.0
15141,United Kingdom,male,9.0
15142,United Kingdom,female,95.0
15143,United Kingdom,female,41.0
15144,United Kingdom,female,51.0
15145,United Kingdom,male,55.0
15146,United Kingdom,female,79.0
15147,United Kingdom,male,34.0
15148,United Kingdom,female,44.0
15149,United Kingdom,male,57.0
15150,United Kingdom,female,39.0
15151,United Kingdom,female,35.0
15152,United Kingdom,female,73.0
15153,United Kingdom,female,92.0
15154,United Kingdom,female,32.0
15155,United Kingdom,female,46.0
15156,United Kingdom,female,48.0
15157,United Kingdom,male,47.0
15158,United Kingdom,male,38.0
15159,United Kingdom,female,48.0
15160,United Kingdom,male,83.0
15161,United Kingdom,male,27.0
15162,United Kingdom,Female,47.0
15163,United Kingdom,male,37.0
15164,United Kingdom,male,43.0
15165,United Kingdom,male,46.0
15166,United Kingdom,female,42.0
15167,United Kingdom,male,81.0
15168,United Kingdom,female,50.0
15169,United Kingdom,female,32.0
15170,United Kingdom,nan,24.0
15171,United Kingdom,male,57.0
15172,United Kingdom,female,31.0
15173,United Kingdom,male,13.0
15174,United Kingdom,male,42.0
15175,United Kingdom,female,66.0
15176,United Kingdom,female,79.0
15177,United Kingdom,other,47.0
15178,United Kingdom,male,86.0
15179,United Kingdom,female,54.0
15180,United Kingdom,male,33.0
15181,United Kingdom,nan,81.0
15182,United Kingdom,female,94.0
15183,United Kingdom,male,57.0
15184,United Kingdom,male,18.0
15185,United Kingdom,female,31.0
15186,United Kingdom,male,46.0
15187,United Kingdom,male,48.0
15188,United Kingdom,male,37.0
15189,United Kingdom,male,37.0
15190,United Kingdom,other,53.0
15191,United Kingdom,female,56.0
15192,United Kingdom,male,79.0
15193,United Kingdom,female,70.0
15194,United Kingdom,female,31.0
15195,United Kingdom,male,34.0
15196,United Kingdom,female,51.0
15197,United Kingdom,male,47.0
15198,United Kingdom,male,46.0
15199,United Kingdom,male,74.0
15200,United Kingdom,female,57.0
15201,United Kingdom,female,69.0
15202,United Kingdom,male,69.0
15203,United Kingdom,male,34.0
15204,United Kingdom,male,18.0
15205,United Kingdom,female,66.0
15206,United Kingdom,male,26.0
15207,United Kingdom,male,31.0
15208,United Kingdom,male,36.0
15209,United Kingdom,male,59.0
15210,United Kingdom,male,106.0
15211,United Kingdom,female,59.0
15212,United Kingdom,female,35.0
15213,United Kingdom,female,33.0
15214,United Kingdom,male,31.0
15215,United Kingdom,male,57.0
15216,United Kingdom,female,32.0
15217,United Kingdom,male,36.0
15218,United Kingdom,female,50.0
15219,United Kingdom,male,19.0
15220,United Kingdom,male,85.0
15221,United Kingdom,male,83.0
15222,United Kingdom,female,57.0
15223,United Kingdom,female,65.0
15224,United Kingdom,nan,36.0
15225,United Kingdom,male,44.0
15226,United Kingdom,male,31.0
15227,United Kingdom,female,37.0
15228,United Kingdom,male,67.0
15229,United Kingdom,male,21.0
15230,United Kingdom,male,33.0
15231,United Kingdom,male,50.0
15232,United Kingdom,Female,15.0
15233,United Kingdom,male,16.0
15234,United Kingdom,female,71.0
15235,United Kingdom,male,60.0
15236,United Kingdom,female,19.0
15237,United Kingdom,female,38.0
15238,United Kingdom,female,18.0
15239,United Kingdom,female,28.0
15240,United Kingdom,male,31.0
15241,United Kingdom,male,56.0
15242,United Kingdom,male,25.0
15243,United Kingdom,female,91.0
15244,United Kingdom,male,43.0
15245,United Kingdom,male,31.0
15246,United Kingdom,male,70.0
15247,United Kingdom,male,84.0
15248,United Kingdom,male,18.0
15249,United Kingdom,female,16.0
15250,United Kingdom,nan,28.0
15251,United Kingdom,female,115.0
15252,United Kingdom,male,41.0
15253,United Kingdom,female,69.0
15254,United Kingdom,female,43.0
15255,United Kingdom,male,36.0
15256,United Kingdom,female,63.0
15257,United Kingdom,male,35.0
15258,United Kingdom,male,53.0
15259,United Kingdom,male,51.0
15260,United Kingdom,male,28.0
15261,United Kingdom,female,26.0
15262,United Kingdom,male,32.0
15263,United Kingdom,female,52.0
15264,United Kingdom,female,81.0
15265,United Kingdom,male,64.0
15266,USA,female,45.0
15267,United Kingdom,female,50.0
15268,United Kingdom,male,71.0
15269,United Kingdom,female,52.0
15270,United Kingdom,male,74.0
15271,United Kingdom,male,49.0
15272,United Kingdom,male,45.0
15273,United Kingdom,male,47.0
15274,United Kingdom,female,26.0
15275,United Kingdom,female,13.0
15276,United Kingdom,male,40.0
15277,United Kingdom,male,36.0
15278,United Kingdom,female,66.0
15279,United Kingdom,male,67.0
15280,United Kingdom,male,46.0
15281,United Kingdom,male,64.0
15282,United Kingdom,male,19.0
15283,United Kingdom,male,33.0
15284,United Kingdom,nan,56.0
15285,United Kingdom,male,57.0
15286,United Kingdom,female,20.0
15287,United Kingdom,male,47.0
15288,United Kingdom,male,71.0
15289,United Kingdom,male,39.0
15290,United Kingdom,female,50.0
15291,United Kingdom,female,73.0
15292,United Kingdom,male,53.0
15293,United Kingdom,female,42.0
15294,United Kingdom,female,44.0
15295,United Kingdom,female,64.0
15296,United Kingdom,female,26.0
15297,United Kingdom,male,78.0
15298,United Kingdom,male,60.0
15299,United Kingdom,male,39.0
15300,United Kingdom,male,77.0
15301,United Kingdom,female,84.0
15302,United Kingdom,male,42.0
15303,United Kingdom,male,72.0
15304,United Kingdom,male,67.0
15305,United Kingdom,male,30.0
