Invoice_Number_ID,Invoice_Number,Invoice_Status
14511,526657,returned
14512,526658,shipped
14513,526659,shipped
14514,526660,shipped
14515,526661,shipped
14516,526662,shipped
14517,526663,shipped
14518,526664,canceled
14519,526665,shipped
14520,526666,shipped
14521,526668,shipped
14522,526669,shipped
14523,526672,shipped
14524,526679,shipped
14525,526707,shipped
14526,526708,shipped
14527,526709,
14528,526710,shipped
14529,526712,shipped
14530,526713,shipped
14531,526715,shipped
14532,526716,NULL
14533,526717,shipped
14534,526718,shipped
14535,526719,shipped
14536,526720,shipped
14537,526722,shipped
14538,526723,shipped
14539,526724,shipped
14540,526725,shipped
14541,526733,canceled
14542,526741,shipped
14543,526745,shipped
14544,526746,nan
14545,526747,shipped
14546,526748,shipped
14547,526749,shipped
14548,526751,shipped
14549,526752,shipped
14550,526753,shipped
14551,526754,shipped
14552,526755,shipped
14553,526756,canceled
14554,526757,shipped
14555,526758,shipped
14556,526759,shipped
14557,526760,shipped
14558,526761,shipped
14559,526762,shipped
14560,526763,canceled
14561,526764,shipped
14562,526768,shipped
14563,526802,shipped
14564,526804,shipped
14565,526806,shipped
14566,526807,shipped
14567,526808,
14568,526812,
14569,526838,shipped
14570,526841,NULL
14571,526842,shipped
14572,526845,shipped
14573,526846,NULL
14574,526847,shipped
14575,526848,shipped
14576,526849,shipped
14577,526850,shipped
14578,526852,shipped
14579,526853,shipped
14580,526854,shipped
14581,526857,shipped
14582,526859,shipped
14583,526861,shipped
14584,526862,shipped
14585,526863,shipped
14586,526864,returned
14587,526865,shipped
14588,526866,shipped
14589,526867,shipped
14590,526868,shipped
14591,526869,shipped
14592,526870,shipped
14593,526871,returned
14594,526872,shipped
14595,526873,shipped
14596,526874,
14597,526887,shipped
14598,526888,shipped
14599,526889,returned
14600,526890,returned
14601,526891,shipped
14602,526892,shipped
14603,526893,shipped
14604,526894,shipped
14605,526897,shipped
14606,526899,shipped
14607,526900,returned
14608,526901,shipped
14609,526902,shipped
14610,526903,shipped
14611,526904,canceled
14612,526905,shipped
14613,526906,shipped
14614,526907,shipped
14615,526908,shipped
14616,526909,
14617,526910,NULL
14618,526911,shipped
14619,526913,shipped
14620,526914,shipped
14621,526915,shipped
14622,526919,shipped
14623,526924,shipped
14624,526927,shipped
14625,526928,shipped
14626,526930,shipped
14627,526933,shipped
14628,526934,shipped
14629,526935,returned
14630,526936,shipped
14631,526937,shipped
14632,526938,shipped
14633,526940,returned
14634,526941,shipped
14635,526942,canceled
14636,526943,
14637,526944,shipped
14638,526945,shipped
14639,526946,shipped
14640,526965,shipped
14641,526992,shipped
14642,527017,shipped
14643,527018,shipped
14644,527021,shipped
14645,527022,returned
14646,527023,shipped
14647,527026,shipped
14648,527027,shipped
14649,527030,shipped
14650,527040,shipped
14651,527041,shipped
14652,527042,shipped
14653,527043,shipped
14654,527044,shipped
14655,527045,canceled
14656,527046,shipped
14657,527047,shipped
14658,527048,shipped
14659,527049,shipped
14660,527050,
14661,527051,shipped
14662,527052,shipped
14663,527053,shipped
14664,527054,shipped
14665,527055,shipped
14666,527057,shipped
14667,527058,nan
14668,527059,shipped
14669,527060,shipped
14670,527061,shipped
14671,527062,shipped
14672,527063,shipped
14673,527064,shipped
14674,527065,shipped
14675,527067,shipped
14676,527068,shipped
14677,527069,shipped
14678,527070,shipped
14679,527071,shipped
14680,527072,shipped
14681,527073,shipped
14682,527074,shipped
14683,527076,canceled
14684,527077,canceled
14685,527078,shipped
14686,527084,shipped
14687,527085,shipped
14688,527086,shipped
14689,527087,shipped
14690,527088,shipped
14691,527089,shipped
14692,527091,shipped
14693,527092,returned
14694,527093,shipped
14695,527094,shipped
14696,527095,shipped
14697,527096,shipped
14698,527097,shipped
14699,527098,shipped
14700,527099,shipped
14701,527101,shipped
14702,527102,shipped
14703,527103,shipped
14704,527104,shipped
14705,527105,shipped
14706,527107,shipped
14707,527110,shipped
14708,527111,shipped
14709,527113,shipped
14710,527114,shipped
14711,527115,shipped
14712,527116,shipped
14713,527117,shipped
14714,527118,NULL
14715,527119,shipped
14716,527120,shipped
14717,527121,shipped
14718,527123,shipped
14719,527124,shipped
14720,527125,shipped
14721,527126,shipped
14722,527127,shipped
14723,527128,shipped
14724,527129,shipped
14725,527130,shipped
14726,527131,shipped
14727,527132,shipped
14728,527133,shipped
14729,527138,shipped
14730,527139,shipped
14731,527140,shipped
14732,527141,shipped
14733,527142,shipped
14734,527143,shipped
14735,527144,shipped
14736,527145,shipped
14737,527146,shipped
14738,527147,shipped
14739,527148,shipped
14740,527149,nan
14741,527156,shipped
14742,527164,shipped
14743,527192,shipped
14744,527194,nan
14745,527196,shipped
14746,527197,shipped
14747,527201,returned
14748,527204,shipped
14749,527234,shipped
14750,527236,shipped
14751,527243,shipped
14752,527244,nan
14753,527245,shipped
14754,527246,shipped
14755,527247,shipped
14756,527248,returned
14757,527249,shipped
14758,527250,shipped
14759,527251,shipped
14760,527252,shipped
14761,527254,shipped
14762,527255,canceled
14763,527256,nan
14764,527257,shipped
14765,527258,shipped
14766,527261,shipped
14767,527262,shipped
14768,527265,shipped
14769,527266,shipped
14770,527267,shipped
14771,527268,shipped
14772,527271,shipped
14773,527274,shipped
14774,527275,shipped
14775,527277,shipped
14776,527278,shipped
14777,527279,shipped
14778,527280,shipped
14779,527281,shipped
14780,527282,shipped
14781,527283,shipped
14782,527284,shipped
14783,527285,shipped
14784,527286,returned
14785,527287,shipped
14786,527288,shipped
14787,527290,shipped
14788,527294,shipped
14789,527296,shipped
14790,527297,canceled
14791,527298,shipped
14792,527299,NULL
14793,527300,shipped
14794,527301,shipped
14795,527302,shipped
14796,527303,shipped
14797,527304,shipped
14798,527306,shipped
14799,527309,nan
14800,527316,shipped
14801,527318,shipped
14802,527320,shipped
14803,527323,canceled
14804,527328,shipped
14805,527331,nan
14806,527335,returned
14807,527336,shipped
14808,527338,shipped
14809,527344,shipped
14810,527345,shipped
14811,527347,shipped
14812,527348,shipped
14813,527349,shipped
14814,527350,shipped
14815,527354,shipped
14816,527355,shipped
14817,527356,
14818,527358,shipped
14819,527359,shipped
14820,527360,shipped
14821,527361,shipped
14822,527362,shipped
14823,527363,shipped
14824,527364,shipped
14825,527365,shipped
14826,527366,shipped
14827,527367,shipped
14828,527369,shipped
14829,527370,shipped
14830,527371,shipped
14831,527372,shipped
14832,527373,shipped
14833,527374,shipped
14834,527375,shipped
14835,527376,shipped
14836,527377,shipped
14837,527378,shipped
14838,527379,shipped
14839,527380,shipped
14840,527381,shipped
14841,527382,shipped
14842,527383,shipped
14843,527384,shipped
14844,527385,shipped
14845,527386,shipped
14846,527387,shipped
14847,527388,nan
14848,527390,returned
14849,527391,shipped
14850,527392,shipped
14851,527394,shipped
14852,527395,nan
14853,527396,shipped
14854,527397,shipped
14855,527398,shipped
14856,527399,
14857,527400,shipped
14858,527401,shipped
14859,527402,shipped
14860,527403,shipped
14861,527404,shipped
14862,527406,shipped
14863,527407,canceled
14864,527408,shipped
14865,527409,shipped
14866,527411,shipped
14867,527412,shipped
14868,527413,shipped
14869,527414,shipped
14870,527415,shipped
14871,527416,shipped
14872,527417,shipped
14873,527418,shipped
14874,527419,shipped
14875,527420,shipped
14876,527421,shipped
14877,527423,shipped
14878,527424,shipped
14879,527426,shipped
14880,527427,shipped
14881,527428,shipped
14882,527429,shipped
14883,527431,nan
14884,527433,shipped
14885,527434,shipped
14886,527435,shipped
14887,527436,shipped
14888,527437,shipped
14889,527438,shipped
14890,527439,shipped
14891,527440,shipped
14892,527441,nan
14893,527442,shipped
14894,527443,shipped
14895,527445,shipped
14896,527446,shipped
14897,527447,shipped
14898,527448,shipped
14899,527449,shipped
14900,527450,
14901,527451,shipped
14902,527452,shipped
14903,527453,shipped
14904,527454,shipped
14905,527455,shipped
14906,527456,shipped
14907,527457,shipped
14908,527458,shipped
14909,527459,shipped
14910,527461,shipped
14911,527462,shipped
14912,527463,shipped
14913,527467,shipped
14914,527468,returned
14915,527470,shipped
14916,527471,shipped
14917,527472,returned
14918,527473,returned
14919,527474,shipped
14920,527475,shipped
14921,527478,shipped
14922,527479,shipped
14923,527483,canceled
14924,527486,shipped
14925,527488,shipped
14926,527490,shipped
14927,527491,
14928,527492,shipped
14929,527493,shipped
14930,527494,shipped
14931,527495,shipped
14932,527496,shipped
14933,527498,shipped
14934,527499,shipped
14935,527502,shipped
14936,527503,shipped
14937,527504,shipped
14938,527505,shipped
14939,527507,shipped
14940,527508,shipped
14941,527509,shipped
14942,527510,shipped
14943,527511,shipped
14944,527512,canceled
14945,527513,shipped
14946,527514,shipped
14947,527536,shipped
14948,527548,shipped
14949,527561,shipped
14950,527568,shipped
14951,527571,shipped
14952,527595,shipped
14953,527602,shipped
14954,527614,shipped
14955,527654,shipped
14956,527655,shipped
14957,527656,shipped
14958,527657,shipped
14959,527658,shipped
14960,527664,shipped
14961,527675,shipped
14962,527688,shipped
14963,527691,shipped
14964,527696,shipped
14965,527699,shipped
14966,527712,shipped
14967,527713,shipped
14968,527717,shipped
14969,527718,shipped
14970,527719,shipped
14971,527721,canceled
14972,527724,shipped
14973,527732,shipped
14974,527740,shipped
14975,527746,shipped
14976,527749,shipped
14977,527751,shipped
14978,527753,shipped
14979,527754,nan
14980,527759,shipped
14981,527760,shipped
14982,527763,shipped
14983,527764,shipped
14984,527765,returned
14985,527766,shipped
14986,527767,shipped
14987,527768,shipped
14988,527769,shipped
14989,527770,shipped
14990,527772,shipped
14991,527773,shipped
14992,527774,shipped
14993,527775,shipped
14994,527776,shipped
14995,527777,shipped
14996,527783,shipped
14997,527796,returned
14998,527819,shipped
14999,527827,shipped
15000,527841,NULL
15001,527853,
15002,527870,shipped
15003,527879,shipped
15004,527880,shipped
15005,527881,shipped
15006,527882,shipped
15007,527883,shipped
15008,527884,shipped
15009,527885,shipped
15010,527886,shipped
15011,527887,shipped
15012,527888,shipped
15013,527889,shipped
15014,527890,shipped
15015,527891,shipped
15016,527892,shipped
15017,527894,shipped
15018,527895,shipped
15019,527896,NULL
15020,527908,shipped
15021,527910,shipped
15022,527911,shipped
15023,527912,shipped
15024,527913,shipped
15025,527917,shipped
15026,527918,shipped
15027,527921,shipped
15028,527922,shipped
15029,527924,shipped
15030,527925,shipped
15031,527926,shipped
15032,527928,shipped
15033,527929,shipped
15034,527933,shipped
15035,527935,shipped
15036,527937,shipped
15037,527938,canceled
15038,527939,nan
15039,527940,shipped
15040,527941,shipped
15041,527942,shipped
15042,527943,
15043,527944,shipped
15044,527945,returned
15045,527946,shipped
15046,527948,canceled
15047,527949,nan
15048,527950,shipped
15049,527954,shipped
15050,527956,shipped
15051,527957,shipped
15052,527958,shipped
15053,527959,shipped
15054,527960,shipped
15055,527961,returned
15056,527962,shipped
15057,527963,shipped
15058,527964,shipped
15059,527965,NULL
15060,527966,shipped
15061,527968,nan
15062,527969,shipped
15063,527970,shipped
15064,527971,shipped
15065,527972,canceled
15066,527974,shipped
15067,527975,shipped
15068,527976,shipped
15069,527977,shipped
15070,527978,shipped
15071,527979,shipped
15072,527992,
15073,528037,shipped
15074,528040,shipped
15075,528051,shipped
15076,528052,shipped
15077,528053,shipped
15078,528054,shipped
15079,528055,shipped
15080,528056,returned
15081,528057,shipped
15082,528058,shipped
15083,528060,shipped
15084,528061,nan
15085,528069,shipped
15086,528070,
15087,528071,shipped
15088,528072,shipped
15089,528073,shipped
15090,528074,shipped
15091,528076,shipped
15092,528077,shipped
15093,528078,shipped
15094,528079,returned
15095,528080,shipped
15096,528081,shipped
15097,528082,shipped
15098,528083,shipped
15099,528084,shipped
15100,528085,shipped
15101,528086,shipped
15102,528087,shipped
15103,528088,shipped
15104,528089,returned
15105,528090,shipped
15106,528091,shipped
15107,528092,shipped
15108,528094,shipped
15109,528095,shipped
15110,528097,shipped
15111,528098,shipped
15112,528101,shipped
15113,528102,shipped
15114,528104,shipped
15115,528105,
15116,528106,shipped
15117,528108,shipped
15118,528109,shipped
15119,528110,shipped
15120,528111,shipped
15121,528112,shipped
15122,528113,returned
15123,528114,shipped
15124,528115,shipped
15125,528117,shipped
15126,528118,shipped
15127,528119,shipped
15128,528120,returned
15129,528121,returned
15130,528122,shipped
15131,528123,shipped
15132,528124,canceled
15133,528125,nan
15134,528126,nan
15135,528129,shipped
15136,528130,returned
15137,528131,shipped
15138,528133,shipped
15139,528134,shipped
15140,528135,shipped
15141,528136,nan
15142,528137,shipped
15143,528138,shipped
15144,528139,returned
15145,528140,nan
15146,528141,shipped
15147,528142,shipped
15148,528146,shipped
15149,528147,shipped
15150,528150,shipped
15151,528151,shipped
15152,528152,shipped
15153,528153,shipped
15154,528154,shipped
15155,528156,shipped
15156,528157,shipped
15157,528158,shipped
15158,528159,shipped
15159,528160,shipped
15160,528161,shipped
15161,528162,returned
15162,528164,shipped
15163,528165,canceled
15164,528166,shipped
15165,528167,shipped
15166,528168,shipped
15167,528169,canceled
15168,528170,nan
15169,528172,shipped
15170,528175,NULL
15171,528176,shipped
15172,528177,shipped
15173,528178,shipped
15174,528179,shipped
15175,528180,nan
15176,528181,shipped
15177,528184,shipped
15178,528235,shipped
15179,528239,shipped
15180,528255,shipped
15181,528257,shipped
15182,528263,shipped
15183,528276,shipped
15184,528304,shipped
15185,528305,shipped
15186,528306,shipped
15187,528308,shipped
15188,528310,shipped
15189,528311,canceled
15190,528313,shipped
15191,528314,shipped
15192,528316,shipped
15193,528318,shipped
15194,528319,shipped
15195,528320,shipped
15196,528321,shipped
15197,528322,shipped
15198,528323,shipped
15199,528324,shipped
15200,528325,shipped
15201,528326,shipped
15202,528327,shipped
15203,528328,shipped
15204,528329,shipped
15205,528330,canceled
15206,528333,shipped
15207,528334,shipped
15208,528335,shipped
15209,528336,canceled
15210,528337,shipped
15211,528338,shipped
15212,528340,shipped
15213,528341,shipped
15214,528342,shipped
15215,528349,shipped
15216,528350,shipped
15217,528351,shipped
15218,528352,canceled
15219,528353,shipped
15220,528354,shipped
15221,528356,shipped
15222,528357,shipped
15223,528359,shipped
15224,528361,shipped
15225,528362,shipped
15226,528363,shipped
15227,528364,shipped
15228,528366,shipped
15229,528367,
15230,528368,shipped
15231,528369,canceled
15232,528372,shipped
15233,528374,shipped
15234,528375,shipped
15235,528376,shipped
15236,528377,shipped
15237,528383,shipped
15238,528384,shipped
15239,528385,shipped
15240,528386,shipped
15241,528387,shipped
15242,528388,returned
15243,528390,shipped
15244,528391,shipped
15245,528394,shipped
15246,528395,shipped
15247,528396,canceled
15248,528397,shipped
15249,528399,shipped
15250,528400,shipped
15251,528405,shipped
15252,528407,shipped
15253,528408,shipped
15254,528414,shipped
15255,528417,shipped
15256,528419,shipped
